id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
21339,"Paul Corran",Independent,glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,0,Excluded,2,41,0.61512,41.61512,-41.61512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21134,7882,7556,326,1512,4,12
20902,"Laura Doherty","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,1,Elected,9,1356.00,8.81672,1364.82,3.20504,1368.02,2.41008,1370.43,9.20504,1379.64,5.20504,1384.84,3,1387.84,89.82016,1477.66,122.61512,1600.28,-88.2772,1512.00,0,1512.00,,,21134,7882,7556,326,1512,4,12
20901,"Michelle Ferns","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,1,Elected,11,773,5.94616,778.94616,1,779.94616,3,782.94616,2.20504,785.1512,0,785.1512,1,786.1512,25.20504,811.35624,566.25544,1377.61,76.12497,1453.74,143.87442,1597.61,,,21134,7882,7556,326,1512,4,12
20900,"Alex Kerr","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,0,Excluded,8,724,5.126,729.126,2,731.126,5.41008,736.53608,3.41008,739.94616,4,743.94616,7.20504,751.1512,23,774.1512,-774.1512,0,0,0,0,0,,,21134,7882,7556,326,1512,4,12
8368,"Thomas Kerr","Conservative and Unionist Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,1,Elected,11,1368.00,13.94272,1381.94,9,1390.94,3.41008,1394.35,5,1399.35,10.20504,1409.56,38.82016,1448.38,14,1462.38,6,1468.38,1.07066,1469.45,201.97936,1671.43,,,21134,7882,7556,326,1512,4,12
21340,"Steven Marshall","Social Democratic Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,0,Excluded,3,51,3.28064,54.28064,2.20504,56.48568,-56.48568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21134,7882,7556,326,1512,4,12
21341,"Frank McAveety","Labour Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,1,Elected,1,1902.00,-390,1512.00,0,1512.00,0,1512.00,0,1512.00,0,1512.00,0,1512.00,0,1512.00,0,1512.00,0,1512.00,0,1512.00,,,21134,7882,7556,326,1512,4,12
21342,"Timothy Pollard","Liberal Democrats",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,0,Excluded,5,82,5.74112,87.74112,1,88.74112,6.20504,94.94616,1.20504,96.1512,-96.1512,0,0,0,0,0,0,0,0,0,0,0,,,21134,7882,7556,326,1512,4,12
6845,"Jamie Robertson","UK Independence Party (UKIP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,0,Excluded,6,105,5.74112,110.74112,1,111.74112,9,120.74112,2.20504,122.94616,6.41008,129.35624,-129.35624,0,0,0,0,0,0,0,0,0,,,21134,7882,7556,326,1512,4,12
21343,"Anne Simpson","Labour Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:shettleston,S13002985,Shettleston,1,0,Excluded,10,872,290.1316,1162.13,2,1164.13,9.43528,1173.57,11.23024,1184.80,29.89576,1214.69,24.28064,1238.97,36.23024,1275.20,12.23024,1287.43,2.46236,1289.90,-1289.90,0,,,21134,7882,7556,326,1512,4,12
21767,"Alexander Belic","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,1,Elected,7,1244.00,5,1249.00,3,1252.00,6,1258.00,13,1271.00,82,1353.00,147.59106,1500.59,0,1500.59,-48.59106,1452.00,0,1452.00,,,,,18946,7571,7255,316,1452,4,10
21768,"Lorraine Duncan","UK Independence Party (UKIP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,0,Excluded,3,115,5,120,6,126,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,18946,7571,7255,316,1452,4,10
21769,"Mark Fiddy",Independent,glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,0,Excluded,1,59,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,18946,7571,7255,316,1452,4,10
21770,"Gordon Fraser","Conservative and Unionist Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,0,Excluded,4,486,14,500,9,509,43,552,-552,0,0,0,0,0,0,0,0,0,0,0,,,,,18946,7571,7255,316,1452,4,10
13094,"Qasim Hanif","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,0,Excluded,5,620,3,623,0,623,1,624,3,627,-627,0,0,0,0,0,0,0,0,0,,,,,18946,7571,7255,316,1452,4,10
21771,"Mhairi Hunter","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,1,Elected,6,1287.00,5,1292.00,6,1298.00,3,1301.00,8,1309.00,328,1637.00,-185,1452.00,0,1452.00,0,1452.00,0,1452.00,,,,,18946,7571,7255,316,1452,4,10
6079,"Cass Macgregor","Scottish Green Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,0,Excluded,9,819,10,829,27,856,14,870,74,944,27,971,20.3418,991.3418,4.26995,995.61175,16.82153,1012.43,-1012.43,0,,,,,18946,7571,7255,316,1452,4,10
21772,"James Scanlon","Labour Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,1,Elected,10,1190.00,4,1194.00,22,1216.00,21,1237.00,146,1383.00,10,1393.00,5.53749,1398.54,35.90471,1434.44,4.68885,1439.13,447.08896,1886.22,,,,,18946,7571,7255,316,1452,4,10
7640,"Soryia Siddique","Labour Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,1,Elected,6,1331.00,3,1334.00,22,1356.00,5,1361.00,47,1408.00,100,1508.00,0,1508.00,-56,1452.00,0,1452.00,0,1452.00,,,,,18946,7571,7255,316,1452,4,10
3052,"Christopher Young","Liberal Democrats",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:southside-central,S13002974,"Southside Central",1,0,Excluded,2,104,6,110,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,18946,7571,7255,316,1452,4,10
20885,"Graham Campbell","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,1,Elected,1,1323.00,0,1323.00,-8,1315.00,0,1315.00,0,1315.00,0,1315.00,0,1315.00,0,1315.00,0,1315.00,,,,,,,19554,6872,6572,300,1315,4,10
20886,"Christina Cannon","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,1,Elected,8,1013.00,24.64126,1037.64,5.52056,1043.16,6,1049.16,9.36778,1058.53,0.7416,1059.27,101.69526,1160.97,458.89854,1619.87,-304.865,1315.00,,,,,,,19554,6872,6572,300,1315,4,10
20602,"Anthony Carroll","Scottish Green Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,0,Excluded,6,226,15.81454,241.81454,0.28388,242.09842,13.00604,255.10446,13.10334,268.2078,19.10938,287.31718,-287.31718,0,0,0,0,0,,,,,,,19554,6872,6572,300,1315,4,10
21773,"Robb Maclean","UK Independence Party (UKIP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,0,Excluded,5,105,7.72338,112.72338,0.04228,112.76566,2,114.76566,5.73556,120.50122,-120.50122,0,0,0,0,0,0,0,,,,,,,19554,6872,6572,300,1315,4,10
19779,"Paul McCabe","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,0,Excluded,7,494,8.09116,502.09116,1.66704,503.7582,1.36778,505.12598,3,508.12598,5.37986,513.50584,21.06644,534.57228,-534.57228,0,0,0,,,,,,,19554,6872,6572,300,1315,4,10
21774,"Martin McElroy","Labour Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,1,Elected,1,2080.00,-765,1315.00,0,1315.00,0,1315.00,0,1315.00,0,1315.00,0,1315.00,0,1315.00,0,1315.00,,,,,,,19554,6872,6572,300,1315,4,10
21775,"Euan McHardy","Conservative and Unionist Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,0,"Not elected",,681,28.68684,709.68684,0.01812,709.70496,3,712.70496,14.73556,727.44052,42.10334,769.54386,21.10334,790.6472,6.36778,797.01498,9.38734,806.40232,,,,,,,19554,6872,6572,300,1315,4,10
21776,"Aileen McKenzie","Labour Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,1,Elected,9,529,606.837,1135.84,0.11476,1135.95,5,1140.95,26.47112,1167.42,22.5805,1190.00,47.26434,1237.27,18.9664,1256.23,72.1273,1328.36,,,,,,,19554,6872,6572,300,1315,4,10
21777,"Dave Semple","Trade Unionist and Socialist Coalition",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,0,Excluded,3,36,1.47112,37.47112,0.01208,37.4832,-37.4832,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19554,6872,6572,300,1315,4,10
21778,"Robert Alexander Sykes","Liberal Democrats",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:springburnrobroyston,S13002983,Springburn/Robroyston,1,0,Excluded,4,85,5.14892,90.14892,0.01208,90.161,1,91.161,-91.161,0,0,0,0,0,0,0,0,0,,,,,,,19554,6872,6572,300,1315,4,10
21779,"Ade Aibinu","Conservative and Unionist Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:victoria-park,S13002978,"Victoria Park",1,1,Elected,4,2018.00,1.5747,2019.57,3,2022.57,126.10498,2148.68,-18.67968,2130.00,0,2130.00,0,2130.00,,,,,,,,,,,17660,8634,8517,117,2130,3,7
20937,"Feargal Dalton","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:victoria-park,S13002978,"Victoria Park",1,1,Elected,1,2248.00,-118,2130.00,0,2130.00,0,2130.00,0,2130.00,0,2130.00,0,2130.00,,,,,,,,,,,17660,8634,8517,117,2130,3,7
19864,"Allan Faulds","Scottish Green Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:victoria-park,S13002978,"Victoria Park",1,0,Excluded,6,1150.00,22.67568,1172.68,18.10498,1190.78,145.94482,1336.73,2.83609,1339.56,597.81276,1937.37,-1937.37,0,,,,,,,,,,,17660,8634,8517,117,2130,3,7
20742,"Matthew McGrath","Trade Unionist and Socialist Coalition",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:victoria-park,S13002978,"Victoria Park",1,0,Excluded,2,52,0.99731,52.99731,-52.99731,0,0,0,0,0,0,0,0,0,,,,,,,,,,,17660,8634,8517,117,2130,3,7
20437,"Maggie McTernan","Labour Party",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:victoria-park,S13002978,"Victoria Park",1,1,Elected,7,1701.00,5.40647,1706.41,16.26245,1722.67,149.41992,1872.09,7.05808,1879.15,98.0987,1977.25,1024.14,3001.38,,,,,,,,,,,17660,8634,8517,117,2130,3,7
20939,"Deirdre Parkinson","Scottish National Party (SNP)",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:victoria-park,S13002978,"Victoria Park",1,0,Excluded,5,856,80.57215,936.57215,4.47241,941.04456,20.5249,961.56946,0.45638,962.02584,-962.02584,0,0,0,,,,,,,,,,,17660,8634,8517,117,2130,3,7
6962,"James Douglas Speirs","Liberal Democrats",glasgow-city,"Glasgow City",local.glasgow-city.2017-05-04,UTW:victoria-park,S13002978,"Victoria Park",1,0,Excluded,3,492,2.25707,494.25707,3.05249,497.30956,-497.30956,0,0,0,0,0,0,0,,,,,,,,,,,17660,8634,8517,117,2130,3,7
10953,"Chris Ballance","Scottish Green Party",highland,Highland,local.highland.2017-05-04,UTW:aird-and-loch-ness,S13003001,"Aird and Loch Ness",1,0,Excluded,3,388.00000,23.77535,411.77535,1.72500,413.50035,-413.50035,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,9744,5125,5059,66,1012,4,7
21747,"Helen Carmichael",Independent,highland,Highland,local.highland.2017-05-04,UTW:aird-and-loch-ness,S13003001,"Aird and Loch Ness",1,1,Elected,6,625.00000,212.02018,837.02018,11.54582,848.56600,99.02742,947.59342,13.11884,960.71226,88.73486,1049.44712,,,,,,,,,,,,,9744,5125,5059,66,1012,4,7
21795,"George Cruickshank","Conservative and Unionist Party",highland,Highland,local.highland.2017-05-04,UTW:aird-and-loch-ness,S13003001,"Aird and Loch Ness",1,1,Elected,2,998.00000,47.27099,1045.27099,-33.27099,1012.00000,0.00000,1012.00000,0.00000,1012.00000,0.00000,1012.00000,,,,,,,,,,,,,9744,5125,5059,66,1012,4,7
21753,"Margaret Davidson",Independent,highland,Highland,local.highland.2017-05-04,UTW:aird-and-loch-ness,S13003001,"Aird and Loch Ness",1,1,Elected,1,1405.00000,-393.00000,1012.00000,0.00000,1012.00000,0.00000,1012.00000,0.00000,1012.00000,0.00000,1012.00000,,,,,,,,,,,,,9744,5125,5059,66,1012,4,7
1350,"Jean Davis","Liberal Democrats",highland,Highland,local.highland.2017-05-04,UTW:aird-and-loch-ness,S13003001,"Aird and Loch Ness",1,0,"Not elected",,515.00000,43.63476,558.63476,9.47718,568.11194,86.37936,654.49130,16.67826,671.16956,43.69957,714.86913,,,,,,,,,,,,,9744,5125,5059,66,1012,4,7
21790,"Matt Friess","Scottish National Party (SNP)",highland,Highland,local.highland.2017-05-04,UTW:aird-and-loch-ness,S13003001,"Aird and Loch Ness",1,0,Excluded,4,409.00000,15.94347,424.94347,0.36793,425.31140,66.50719,491.81859,-491.81859,0.00000,0.00000,0.00000,,,,,,,,,,,,,9744,5125,5059,66,1012,4,7
21780,"Emma Knox","Scottish National Party (SNP)",highland,Highland,local.highland.2017-05-04,UTW:aird-and-loch-ness,S13003001,"Aird and Loch Ness",1,1,Elected,5,719.00000,15.10434,734.10434,0.20878,734.31312,107.75507,842.06819,428.56058,1270.62877,-258.62877,1012.00000,,,,,,,,,,,,,9744,5125,5059,66,1012,4,7
21060,"John Bruce","Conservative and Unionist Party",highland,Highland,local.highland.2017-05-04,UTW:badenoch-and-strathspey,S13003009,"Badenoch and Strathspey",1,1,Elected,1,1266.00000,-192.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,,,,,,,,,10612,5412,5369,43,1074,4,8
21061,"Muriel Cockburn","Scottish National Party (SNP)",highland,Highland,local.highland.2017-05-04,UTW:badenoch-and-strathspey,S13003009,"Badenoch and Strathspey",1,1,Elected,6,992.00000,1.81980,993.81980,12.08875,1005.90855,8.87039,1014.77894,25.69014,1040.46908,49.42205,1089.89113,-15.89113,1074.00000,0.00000,1074.00000,,,,,,,,,10612,5412,5369,43,1074,4,8
21062,"Stewart Dick",Independent,highland,Highland,local.highland.2017-05-04,UTW:badenoch-and-strathspey,S13003009,"Badenoch and Strathspey",1,0,Excluded,5,336.00000,26.84205,362.84205,8.89732,371.73937,29.34323,401.08260,54.64631,455.72891,-455.72891,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,10612,5412,5369,43,1074,4,8
6848,"Les Durance","UK Independence Party (UKIP)",highland,Highland,local.highland.2017-05-04,UTW:badenoch-and-strathspey,S13003009,"Badenoch and Strathspey",1,0,Excluded,4,169.00000,29.57175,198.57175,4.15853,202.73028,8.25502,210.98530,-210.98530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,10612,5412,5369,43,1074,4,8
19861,"Pippa Hadley","Scottish Green Party",highland,Highland,local.highland.2017-05-04,UTW:badenoch-and-strathspey,S13003009,"Badenoch and Strathspey",1,1,Elected,8,754.00000,9.70560,763.70560,20.40581,784.11141,24.21777,808.32918,12.24841,820.57759,85.11224,905.68983,9.71746,915.40729,314.99856,1230.40585,,,,,,,,,10612,5412,5369,43,1074,4,8
21063,"Bill Lobban",Independent,highland,Highland,local.highland.2017-05-04,UTW:badenoch-and-strathspey,S13003009,"Badenoch and Strathspey",1,1,Elected,1,1189.00000,0.00000,1189.00000,-115.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,0.00000,1074.00000,,,,,,,,,10612,5412,5369,43,1074,4,8
21064,"Donald Gunn Macdonald",Independent,highland,Highland,local.highland.2017-05-04,UTW:badenoch-and-strathspey,S13003009,"Badenoch and Strathspey",1,0,Excluded,3,147.00000,20.77605,167.77605,17.50451,185.28056,-185.28056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,10612,5412,5369,43,1074,4,8
21065,"Gregor Rimell","Liberal Democrats",highland,Highland,local.highland.2017-05-04,UTW:badenoch-and-strathspey,S13003009,"Badenoch and Strathspey",1,0,Excluded,7,516.00000,55.35225,571.35225,30.17352,601.52577,62.39817,663.92394,25.70781,689.63175,104.02239,793.65414,1.73274,795.38688,-795.38688,0.00000,,,,,,,,,10612,5412,5369,43,1074,4,8
21038,"Gordon Adam","Liberal Democrats",highland,Highland,local.highland.2017-05-04,UTW:black-isle,S13002998,"Black Isle",1,1,Elected,5,919.00000,10.87164,929.87164,75.02101,1004.89265,71.69690,1076.58955,230.38381,1306.97336,-158.97336,1148.00000,0.00000,1148.00000,,,,,,,,,,,8432,4633,4591,42,1148,3,7
21039,"Jennifer Barclay",Independent,highland,Highland,local.highland.2017-05-04,UTW:black-isle,S13002998,"Black Isle",1,1,Elected,7,742.00000,12.47451,754.47451,28.62721,783.10172,58.46349,841.56521,97.24110,938.80631,55.86848,994.67479,462.28098,1456.95577,,,,,,,,,,,8432,4633,4591,42,1148,3,7
21040,"Craig Fraser","Scottish National Party (SNP)",highland,Highland,local.highland.2017-05-04,UTW:black-isle,S13002998,"Black Isle",1,1,Elected,1,1234.00000,-86.00000,1148.00000,0.00000,1148.00000,0.00000,1148.00000,0.00000,1148.00000,0.00000,1148.00000,0.00000,1148.00000,,,,,,,,,,,8432,4633,4591,42,1148,3,7
21041,"Michael Macmillan","Labour Party",highland,Highland,local.highland.2017-05-04,UTW:black-isle,S13002998,"Black Isle",1,0,Excluded,2,203.00000,6.41148,209.41148,-209.41148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,8432,4633,4591,42,1148,3,7
21042,"Bev Smith",Independent,highland,Highland,local.highland.2017-05-04,UTW:black-isle,S13002998,"Black Isle",1,0,Excluded,3,246.00000,4.32078,250.32078,12.41814,262.73892,-262.73892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,8432,4633,4591,42,1148,3,7
21043,"Rainie Smith","Conservative and Unionist Party",highland,Highland,local.highland.2017-05-04,UTW:black-isle,S13002998,"Black Isle",1,0,Excluded,6,859.00000,1.18473,860.18473,18.27876,878.46349,48.27876,926.74225,13.27876,940.02101,34.36437,974.38538,-974.38538,0.00000,,,,,,,,,,,8432,4633,4591,42,1148,3,7
20107,"Vikki Trelfer","Scottish Green Party",highland,Highland,local.highland.2017-05-04,UTW:black-isle,S13002998,"Black Isle",1,0,Excluded,4,388.00000,38.53857,426.53857,39.02101,465.55958,28.39380,493.95338,-493.95338,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,8432,4633,4591,42,1148,3,7
22649,"Susan Carstairs","Labour Party",highland,Highland,local.highland.2017-05-04,UTW:caol-and-mallaig,S13003000,"Caol and Mallaig",1,0,Excluded,4,181.00000,6.35745,187.35745,2.00000,189.35745,2.14290,191.50035,-191.50035,0.00000,,,,,,,,,,,,,,,7062,3294,3242,52,811,3,7
22650,"Allan Henderson",Independent,highland,Highland,local.highland.2017-05-04,UTW:caol-and-mallaig,S13003000,"Caol and Mallaig",1,1,Elected,1,917.00000,-106.00000,811.00000,0.00000,811.00000,0.00000,811.00000,0.00000,811.00000,,,,,,,,,,,,,,,7062,3294,3242,52,811,3,7
22651,"Billy MacLachlan","Scottish National Party (SNP)",highland,Highland,local.highland.2017-05-04,UTW:caol-and-mallaig,S13003000,"Caol and Mallaig",1,1,Elected,5,778.00000,15.37347,793.37347,3.23118,796.60465,4.09421,800.69886,38.19523,838.89409,,,,,,,,,,,,,,,7062,3294,3242,52,811,3,7
6595,"Denis Rixson","Liberal Democrats",highland,Highland,local.highland.2017-05-04,UTW:caol-and-mallaig,S13003000,"Caol and Mallaig",1,0,"Not elected",,304.00000,20.69061,324.69061,3.34677,328.03738,2.99465,331.03203,71.55790,402.58993,,,,,,,,,,,,,,,7062,3294,3242,52,811,3,7
22652,"Liz Saggers","Conservative and Unionist Party",highland,Highland,local.highland.2017-05-04,UTW:caol-and-mallaig,S13003000,"Caol and Mallaig",1,0,"Not elected",,265.00000,6.35745,271.35745,4.11559,275.47304,1.44388,276.91692,13.71287,290.62979,,,,,,,,,,,,,,,7062,3294,3242,52,811,3,7
22653,"Liam Simmonds",Independent,highland,Highland,local.highland.2017-05-04,UTW:caol-and-mallaig,S13003000,"Caol and Mallaig",1,0,Excluded,2,30.00000,4.04565,34.04565,-34.04565,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,7062,3294,3242,52,811,3,7
22654,"Ben Thompson",Independent,highland,Highland,local.highland.2017-05-04,UTW:caol-and-mallaig,S13003000,"Caol and Mallaig",1,1,Elected,3,767.00000,42.42153,809.42153,17.00534,826.42687,-15.42687,811.00000,0.00000,811.00000,,,,,,,,,,,,,,,7062,3294,3242,52,811,3,7
21391,"Bill Curran","Labour Party",highland,Highland,local.highland.2017-05-04,UTW:cromarty-firth,S13002995,"Cromarty Firth",1,0,Excluded,4,155.00000,7.25256,162.25256,0.22986,162.48242,7.28320,169.76562,-169.76562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,9625,4167,4102,65,821,4,9
21392,"Mike Finlayson",Independent,highland,Highland,local.highland.2017-05-04,UTW:cromarty-firth,S13002995,"Cromarty Firth",1,1,Elected,8,405.00000,78.22404,483.22404,0.25882,483.48286,48.84732,532.33018,35.05220,567.38238,71.36711,638.74949,133.77269,772.52218,274.92588,1047.44806,,,,,,,,,9625,4167,4102,65,821,4,9
21393,"Sheila Fletcher",Independent,highland,Highland,local.highland.2017-05-04,UTW:cromarty-firth,S13002995,"Cromarty Firth",1,0,Excluded,3,108.00000,13.98708,121.98708,0.16150,122.14858,-122.14858,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,9625,4167,4102,65,821,4,9
21394,"Mary MacDonald","Liberal Democrats",highland,Highland,local.highland.2017-05-04,UTW:cromarty-firth,S13002995,"Cromarty Firth",1,0,Excluded,5,278.00000,24.86592,302.86592,0.23016,303.09608,16.82120,319.91728,39.58636,359.50364,-359.50364,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,9625,4167,4102,65,821,4,9
21395,"Pauline Munro","Scottish National Party (SNP)",highland,Highland,local.highland.2017-05-04,UTW:cromarty-firth,S13002995,"Cromarty Firth",1,1,Elected,2,801.00000,26.67906,827.67906,-6.67906,821.00000,0.00000,821.00000,0.00000,821.00000,0.00000,821.00000,0.00000,821.00000,0.00000,821.00000,,,,,,,,,9625,4167,4102,65,821,4,9
